Batch,Batch_Size,Train_Loss,Test_Loss,Train_Valid_Dim_Loss,Train_Feature_Loss,Test_Valid_Dim_Loss,Test_Feature_Loss
6500,32,0.015040166676044464,,0.009653875604271889,0.005386291071772575,,
6600,32,0.01375254150480032,,0.009495636448264122,0.004256905056536198,,
6700,32,0.017622238025069237,,0.013711068779230118,0.003911168780177832,,
6800,32,0.013835095800459385,,0.007378231734037399,0.006456864066421986,,
6900,32,0.0226773489266634,,0.015280744060873985,0.0073966048657894135,,
7000,32,0.02530531957745552,,0.016406435519456863,0.008898884057998657,,
7100,32,0.013644655235111713,,0.008782255463302135,0.004862399771809578,,
7200,32,0.01791580393910408,,0.009864499792456627,0.008051303215324879,,
7300,32,0.017316050827503204,,0.009990967810153961,0.0073250820860266685,,
7400,32,0.03693611919879913,,0.01595102995634079,0.020985089242458344,,
7500,32,0.016000747680664062,0.01836314583197236,0.011971132829785347,0.0040296148508787155,0.012292237114161253,0.006070908531546593
7600,32,0.01998295821249485,,0.014257687143981457,0.005725271068513393,,
7700,32,0.01437336951494217,,0.010305644944310188,0.004067724104970694,,
7800,32,0.009716727770864964,,0.006239188369363546,0.0034775391686707735,,
7900,32,0.011527299880981445,,0.007478805258870125,0.004048494156450033,,
8000,32,0.02155001275241375,,0.013914722017943859,0.007635290734469891,,
8100,32,0.009491832926869392,,0.006722594611346722,0.002769238082692027,,
8200,32,0.012528525665402412,,0.009249064140021801,0.0032794619910418987,,
8300,32,0.02219349704682827,,0.014335516840219498,0.007857980206608772,,
8400,32,0.02969619818031788,,0.01463401410728693,0.015062184073030949,,
8500,32,0.017409902065992355,,0.011544907465577126,0.00586499460041523,,
8600,32,0.014018668793141842,,0.009102092124521732,0.0049165766686201096,,
8700,32,0.0167103111743927,,0.011631850153207779,0.005078460089862347,,
8800,32,0.021327368915081024,,0.016923001036047935,0.004404367879033089,,
8900,32,0.01946297287940979,,0.012623485177755356,0.006839487701654434,,
9000,32,0.012190273031592369,,0.008386539295315742,0.003803734201937914,,
9100,32,0.008350747637450695,,0.005541461054235697,0.0028092863503843546,,
9200,32,0.014630626887083054,,0.00996842049062252,0.0046622068621218204,,
9300,32,0.015685880556702614,,0.010480938479304314,0.005204941611737013,,
9400,32,0.018167342990636826,,0.013524667359888554,0.004642675630748272,,
9500,32,0.018654966726899147,,0.012896593660116196,0.005758373066782951,,
9600,32,0.01758982427418232,,0.008340062573552132,0.009249761700630188,,
9700,32,0.019064173102378845,,0.013282226398587227,0.005781945772469044,,
9800,32,0.01886347495019436,,0.014117962680757046,0.004745512269437313,,
9900,32,0.021037884056568146,,0.015900395810604095,0.00513748824596405,,
10000,32,0.017428725957870483,0.018762873392552136,0.014207292348146439,0.00322143267840147,0.013498116098344327,0.005264757457189262
10100,32,0.016756625846028328,,0.011184724047780037,0.005571901798248291,,
10200,32,0.022860804572701454,,0.014528836123645306,0.008331968449056149,,
10300,32,0.010700695216655731,,0.007820473052561283,0.002880222164094448,,
10400,32,0.01384202390909195,,0.009586319327354431,0.004255704581737518,,
10500,32,0.020891929045319557,,0.015988342463970184,0.004903586581349373,,
10600,32,0.02222270891070366,,0.01563923992216587,0.006583468057215214,,
10700,32,0.012847895734012127,,0.008021209388971329,0.004826686345040798,,
10800,32,0.009173409081995487,,0.00452814344316721,0.004645265638828278,,
10900,32,0.02036113291978836,,0.009687284007668495,0.01067384798079729,,
11000,32,0.018150752410292625,,0.011767880991101265,0.0063828714191913605,,
11100,32,0.014154328033328056,,0.010944865643978119,0.0032094623893499374,,
11200,32,0.020177746191620827,,0.013723221607506275,0.0064545245841145515,,
11300,32,0.020235329866409302,,0.01302715577185154,0.0072081731632351875,,
11400,32,0.02006027102470398,,0.012303853407502174,0.007756418082863092,,
11500,32,0.015676777809858322,,0.011764595285058022,0.003912183456122875,,
11600,32,0.017909687012434006,,0.009899859316647053,0.008009828627109528,,
11700,32,0.012331034056842327,,0.010299364104866982,0.0020316699519753456,,
11800,32,0.012572518549859524,,0.008687222376465797,0.00388529640622437,,
11900,32,0.016130434349179268,,0.009204991161823273,0.0069254436530172825,,
12000,32,0.01379014365375042,,0.009812804870307446,0.003977339249104261,,
12100,32,0.01917259395122528,,0.011127912439405918,0.008044681511819363,,
12200,32,0.014035865664482117,,0.00941978394985199,0.004616081714630127,,
12300,32,0.01892196573317051,,0.01146032102406025,0.00746164470911026,,
12400,32,0.02009226754307747,,0.013210740871727467,0.00688152713701129,,
12500,32,0.01145358569920063,0.018577935360372066,0.00921560451388359,0.002237981650978327,0.012644368689507246,0.005933566903695464
12600,32,0.016176050528883934,,0.011224733665585518,0.004951316397637129,,
12700,32,0.016907289624214172,,0.010687804780900478,0.006219483911991119,,
12800,32,0.01821932941675186,,0.009813695214688778,0.008405634202063084,,
12900,32,0.02254384011030197,,0.01630254276096821,0.006241297349333763,,
13000,32,0.015661019831895828,,0.009919881820678711,0.005741138942539692,,
13100,32,0.019086472690105438,,0.014955969527363777,0.004130503628402948,,
13200,32,0.01910984516143799,,0.013842815533280373,0.00526703055948019,,
13300,32,0.01585039682686329,,0.011258336715400219,0.004592060577124357,,
13400,32,0.017186183482408524,,0.012516120448708534,0.004670062102377415,,
